"";"CD_MUNIC";"ano";"Pop";"Obitos";"PopPad";"Obtadj";"tx";"txadj"
"4878";431280;2013;4289;0,1;1e+06;17,5410377358491;2,33154581487526;1,75410377358491
"4879";431290;2013;9343;0,7;1e+06;73,0263290338202;7,49224017981376;7,30263290338202
"4880";431295;2013;1978;0;1e+06;0;0;0
"4881";431300;2013;3311;0,3;1e+06;98,8830072034581;9,06070673512534;9,88830072034581
"4882";431301;2013;2822;0,1;1e+06;28,8894736842105;3,54358610914245;2,88894736842105
"4883";431303;2013;4962;0,2;1e+06;40,9102566875766;4,03063280935107;4,09102566875766
"4884";431306;2013;19620;1,9;1e+06;90,6750444929374;9,68399592252803;9,06750444929374
"4885";431308;2013;2545;0;1e+06;0;0;0
"4886";431310;2013;6569;0,8;1e+06;121,92590550945;12,1784137616076;12,192590550945
"4887";431320;2013;20126;0,9;1e+06;45,7190087391672;4,47182748683295;4,57190087391673
"4888";431330;2013;24495;2,2;1e+06;81,8835536942049;8,98142478056746;8,18835536942049
"4889";431333;2013;2466;0;1e+06;0;0;0
"4890";431335;2013;3520;0,2;1e+06;44,7627018219523;5,68181818181818;4,47627018219523
"4891";431337;2013;24859;6,2;1e+06;242,038289720625;24,9406653525886;24,2038289720625
"4892";431339;2013;4045;0,3;1e+06;74,4505254803676;7,41656365883807;7,44505254803676
"4893";431340;2013;247781;80,4;1e+06;309,973793444517;32,448008523656;30,9973793444517
"4894";431342;2013;3907;0,3;1e+06;109,458935695029;7,67852572306117;10,9458935695029
"4895";431344;2013;2330;0,2;1e+06;84,7523732251521;8,58369098712446;8,47523732251521
"4896";431346;2013;1801;0,2;1e+06;125,451908396947;11,1049416990561;12,5451908396947
"4897";431349;2013;4138;0,5;1e+06;103,872274383383;12,0831319478009;10,3872274383383
"4898";431350;2013;43256;10;1e+06;225,868166292535;23,1181801368596;22,5868166292535
"4899";431360;2013;4276;0,3;1e+06;98,0178132791578;7,01590271281572;9,80178132791578
"4900";431365;2013;11372;3,1;1e+06;281,668848901268;27,2599366865987;28,1668848901268
"4901";431370;2013;35120;5,8;1e+06;163,667839674347;16,5148063781321;16,3667839674347
"4902";431380;2013;7156;1,2;1e+06;152,906875192026;16,7691447736165;15,2906875192026
"4903";431390;2013;40439;2,7;1e+06;63,8921739319984;6,67672296545414;6,38921739319984
"4904";431395;2013;10029;1,6;1e+06;165,24270383557;15,9537341709044;16,524270383557
"4905";431400;2013;7203;0,2;1e+06;23,4772443414235;2,7766208524226;2,34772443414235
"4906";431402;2013;7615;0,4;1e+06;42,907685607874;5,25279054497702;4,2907685607874
"4907";431403;2013;3686;0,1;1e+06;21,3718390804598;2,71296798697775;2,13718390804598
"4908";431405;2013;54599;10,3;1e+06;177,437615714705;18,8648143738896;17,7437615714705
"4909";431406;2013;5421;0,9;1e+06;163,741513836692;16,6021029330382;16,3741513836692
"4910";431407;2013;6307;0,6;1e+06;92,3383854853023;9,51323925796734;9,23383854853023
"4911";431410;2013;194432;50,7;1e+06;247,554752179081;26,0759545753785;24,7554752179081
"4912";431413;2013;2284;0,2;1e+06;53,3451709401709;8,75656742556918;5,33451709401709
"4913";431415;2013;8382;0,7;1e+06;78,9500589313214;8,35122882366977;7,89500589313214
"4914";431417;2013;2226;0,3;1e+06;163,58609460279;13,4770889487871;16,358609460279
"4915";431420;2013;8024;1,3;1e+06;177,963584727569;16,2013958125623;17,7963584727569
"4916";431430;2013;4070;0,1;1e+06;28,1751851851852;2,45700245700246;2,81751851851852
"4917";431440;2013;341180;68,9;1e+06;201,014370316642;20,1946186763585;20,1014370316642
"4918";431442;2013;5462;0,1;1e+06;18,0695961995249;1,8308311973636;1,80695961995249
"4919";431445;2013;2602;0,6;1e+06;218,277396617759;23,0591852421214;21,8277396617759
"4920";431446;2013;2151;0,2;1e+06;102,10429582855;9,29800092980009;10,210429582855
"4921";431447;2013;4577;1,1;1e+06;240,285012843229;24,0332095258903;24,0285012843229
"4922";431449;2013;4715;0,5;1e+06;101,053099499588;10,6044538706257;10,1053099499588
"4923";431450;2013;13047;1,1;1e+06;81,9601927189498;8,43105694795739;8,19601927189498
"4924";431454;2013;2681;0,2;1e+06;58,4744731248102;7,45990302126072;5,84744731248102
"4925";431455;2013;2738;0,3;1e+06;91,1388740620407;10,9569028487947;9,11388740620407
"4926";431460;2013;20614;1,3;1e+06;61,8426004022093;6,30639371301057;6,18426004022093
"4927";431470;2013;10739;2,3;1e+06;212,531400315689;21,4172641772977;21,2531400315689
"4928";431475;2013;2094;0,1;1e+06;40,2526666666667;4,77554918815664;4,02526666666667
"4929";431477;2013;3982;0,5;1e+06;129,298299554827;12,5565042692115;12,9298299554827
"4930";431478;2013;1757;0,1;1e+06;80,9287234042553;5,69151963574274;8,09287234042553
"4931";431480;2013;33212;10;1e+06;285,255071438053;30,1095989401421;28,5255071438053
"4932";431490;2013;1467816;575,8;1e+06;392,315039207625;39,2283501474299;39,2315039207625
"4933";431500;2013;5410;0,3;1e+06;39,0326298629509;5,5452865064695;3,90326298629509
"4934";431505;2013;2579;0,4;1e+06;145,739538300085;15,5098875533152;14,5739538300085
"4935";431507;2013;1797;0,4;1e+06;172,630911330049;22,2593210907067;17,2630911330049
"4936";431510;2013;10802;1,1;1e+06;100,646993022174;10,183299389002;10,0646993022174
"4937";431513;2013;1878;0,1;1e+06;44,7341666666667;5,3248136315229;4,47341666666667
"4938";431514;2013;2652;0;1e+06;0;0;0
"4939";431515;2013;6364;0,4;1e+06;70,5895781291177;6,28535512256443;7,05895781291177
"4940";431517;2013;2048;0;1e+06;0;0;0
"4941";431520;2013;4215;0,6;1e+06;146,30482998602;14,2348754448399;14,630482998602
"4942";431530;2013;23631;4,1;1e+06;178,562820000198;17,3500909821844;17,8562820000198
"4943";431531;2013;1842;0,1;1e+06;55,8986394557823;5,42888165038002;5,58986394557823
"4944";431532;2013;2807;0,5;1e+06;159,827054297123;17,8126113288208;15,9827054297123
"4945";431535;2013;3794;0,2;1e+06;45,7416666666667;5,27148128624143;4,57416666666667
"4946";431540;2013;10845;2,1;1e+06;207,765764595691;19,3637621023513;20,7765764595691
"4947";431545;2013;2205;0,1;1e+06;59,603007518797;4,53514739229025;5,9603007518797
"4948";431550;2013;16357;1;1e+06;66,5013578141773;6,11359051170753;6,65013578141773
"4949";431555;2013;3531;0,8;1e+06;253,270109585707;22,6564712546021;25,3270109585707
"4950";431560;2013;206161;36,4;1e+06;175,87624104697;17,6561037247588;17,587624104697
"4951";431570;2013;38861;4,4;1e+06;109,483136137107;11,3224054965132;10,9483136137107
"4952";431575;2013;4531;0,5;1e+06;98,0738647664913;11,0350915912602;9,80738647664913
"4953";431580;2013;10837;1,1;1e+06;101,986216570516;10,1504106302482;10,1986216570516
"4954";431590;2013;5942;0,4;1e+06;58,5875016593121;6,73174015483002;5,85875016593121
"4955";431595;2013;2572;0,1;1e+06;48,9554794520548;3,88802488335925;4,89554794520548
"4956";431600;2013;20479;4,4;1e+06;206,548694480546;21,4854240929733;20,6548694480546
"4957";431610;2013;10610;0,7;1e+06;63,3407681153643;6,59754948162111;6,33407681153643
"4958";431620;2013;5596;0,5;1e+06;71,1691714139851;8,9349535382416;7,11691714139851
"4959";431630;2013;7338;0,5;1e+06;72,3376806925356;6,81384573453257;7,23376806925356
"4960";431640;2013;40825;5,6;1e+06;141,566563862823;13,7170851194121;14,1566563862823
"4961";431642;2013;2675;0,3;1e+06;95,777910907073;11,214953271028;9,5777910907073
"4962";431643;2013;2905;0;1e+06;0;0;0
"4963";431645;2013;12360;2,5;1e+06;208,847376678534;20,2265372168285;20,8847376678534
"4964";431647;2013;2762;0;1e+06;0;0;0
"4965";431650;2013;7182;0,3;1e+06;34,3914171675977;4,17710944026734;3,43914171675977
"4966";431660;2013;16029;0,5;1e+06;30,536565651867;3,11934618503962;3,0536565651867
"4967";431670;2013;8905;1,3;1e+06;140,289323045801;14,5985401459854;14,0289323045801
"4968";431673;2013;1700;0,1;1e+06;45,3977443609023;5,88235294117647;4,53977443609023
"4969";431675;2013;6068;0,4;1e+06;58,8069915564453;6,59195781147001;5,88069915564453
"4970";431680;2013;124577;22,6;1e+06;172,676491889286;18,1413904653347;17,2676491889286
"4971";431690;2013;273489;44,7;1e+06;156,777485963875;16,3443502298081;15,6777485963875
"4972";431695;2013;6295;0,3;1e+06;44,6045454545455;4,76568705321684;4,46045454545455
"4973";431697;2013;2469;0;1e+06;0;0;0
"4974";431700;2013;8455;1,4;1e+06;179,319323433115;16,5582495564755;17,9319323433115
"4975";431710;2013;83702;10,8;1e+06;129,548007908183;12,9029174930109;12,9548007908183
"4976";431720;2013;71665;7,1;1e+06;93,3982023869538;9,90720714435219;9,33982023869538
"4977";431725;2013;1782;0;1e+06;0;0;0
"4978";431730;2013;31618;4,3;1e+06;138,187207692561;13,5998481877412;13,8187207692561
"4979";431740;2013;50608;3,6;1e+06;67,1917274803967;7,11349984192223;6,71917274803967
"4980";431750;2013;78836;9,3;1e+06;116,934444498374;11,7966411284185;11,6934444498374
"4981";431755;2013;2200;0,1;1e+06;40,9173913043478;4,54545454545455;4,09173913043478
"4982";431760;2013;41579;5,8;1e+06;138,747472706363;13,9493494312033;13,8747472706363
"4983";431770;2013;11312;2,3;1e+06;213,839645143804;20,3323903818953;21,3839645143804
"4984";431775;2013;2053;0,2;1e+06;82,1350387596899;9,74184120798831;8,21350387596899
"4985";431780;2013;14365;2,6;1e+06;175,166491177038;18,0995475113122;17,5166491177038
"4986";431790;2013;14778;0,6;1e+06;35,0168126437072;4,06008932196508;3,50168126437072
"4987";431795;2013;2504;0,1;1e+06;19,3398692810458;3,99361022364217;1,93398692810457
"4988";431800;2013;63194;8,7;1e+06;133,08660564929;13,7671297908029;13,308660564929
"4989";431805;2013;3046;0,1;1e+06;16,0885416666667;3,28299409061064;1,60885416666667
"4990";431810;2013;19621;1,8;1e+06;90,0360542194434;9,17384435044085;9,00360542194434
"4991";431820;2013;21408;4,3;1e+06;195,980317040982;20,0859491778774;19,5980317040982
"4992";431830;2013;62594;5,7;1e+06;91,7254455356812;9,10630411860562;9,17254455356812
"4993";431840;2013;23263;3;1e+06;126,093271226596;12,8960151313244;12,6093271226596
"4994";431842;2013;4851;0,3;1e+06;79,3075230330748;6,18429189857761;7,93075230330748
"4995";431843;2013;2657;0,2;1e+06;100,994227525721;7,52728641324802;10,0994227525721
"4996";431844;2013;2850;0,2;1e+06;54,1515695067265;7,01754385964912;5,41515695067265
"4997";431845;2013;2761;0,2;1e+06;86,423691705844;7,24375226367258;8,6423691705844
"4998";431846;2013;2217;0,4;1e+06;168,929440680218;18,042399639152;16,8929440680218
"4999";431848;2013;4373;0;1e+06;0;0;0
"5000";431849;2013;2237;0,4;1e+06;141,794672610994;17,8810907465355;14,1794672610995
"5001";431850;2013;26721;4,9;1e+06;183,82446228464;18,3376370644811;18,382446228464
"5002";431860;2013;7116;0,1;1e+06;10,7627450980392;1,4052838673412;1,07627450980392
"5003";431861;2013;2218;0,1;1e+06;32,5164835164835;4,50856627592426;3,25164835164835
"5004";431862;2013;3441;0,7;1e+06;198,224057091207;20,34292356873;19,8224057091207
"5005";431870;2013;225520;90;1e+06;381,351807461742;39,9077687123093;38,1351807461742
"5006";431880;2013;44498;2,2;1e+06;49,5058763466459;4,94404242887321;4,95058763466459
"5007";431890;2013;35344;6,2;1e+06;175,18016688182;17,5418741511996;17,518016688182
"5008";431900;2013;21024;2,5;1e+06;111,527832836717;11,8911719939117;11,1527832836717
"5009";431910;2013;5868;0,3;1e+06;42,8354987206176;5,11247443762781;4,28354987206176
"5010";431912;2013;3303;0,2;1e+06;62,933064516129;6,05510142294883;6,2933064516129
"5011";431915;2013;7698;0,5;1e+06;66,3307265418617;6,49519355676799;6,63307265418617
"5012";431920;2013;5794;1,7;1e+06;305,049744189078;29,3406972730411;30,5049744189078
"5013";431930;2013;6425;0,5;1e+06;80,7256232777614;7,78210116731517;8,07256232777614
"5014";431935;2013;3522;0,2;1e+06;51,4068604747333;5,6785917092561;5,14068604747333
"5015";431936;2013;1969;0,3;1e+06;126,912422295897;15,2361604875571;12,6912422295897
"5016";431937;2013;2975;0,1;1e+06;39,0117948717949;3,36134453781513;3,90117948717949
"5017";431940;2013;16817;1,1;1e+06;68,773021448951;6,54100017839091;6,8773021448951
"5018";431950;2013;23128;2,8;1e+06;124,077916970458;12,1065375302663;12,4077916970458
"5019";431960;2013;24465;2,5;1e+06;101,735454603678;10,2186797465767;10,1735454603678
"5020";431970;2013;3665;0,3;1e+06;83,3430117947808;8,18553888130969;8,33430117947808
"5021";431971;2013;2249;0;1e+06;0;0;0
"5022";431973;2013;2743;0,3;1e+06;97,3409266081175;10,93693036821;9,73409266081175
"5023";431975;2013;2062;0,1;1e+06;54,9805194805195;4,84966052376334;5,49805194805195
"5024";431980;2013;8754;0,8;1e+06;77,1913929062598;9,13867946081791;7,71913929062598
"5025";431990;2013;78718;14;1e+06;167,728549246156;17,7850047003227;16,7728549246156
"5026";432000;2013;137104;49,2;1e+06;344,628590038281;35,8851674641148;34,4628590038281
"5027";432010;2013;22632;2,9;1e+06;121,361995707207;12,8137150936727;12,1361995707207
"5028";432020;2013;11188;2,6;1e+06;229,776442454942;23,239184840901;22,9776442454942
"5029";432023;2013;3078;0,3;1e+06;69,1024420829617;9,74658869395712;6,91024420829617
"5030";432026;2013;7343;0,8;1e+06;110,763499316726;10,89472967452;11,0763499316726
"5031";432030;2013;5114;0,1;1e+06;13,6913832199547;1,95541650371529;1,36913832199547
"5032";432032;2013;2890;0,2;1e+06;63,6492753623188;6,9204152249135;6,36492753623188
"5033";432035;2013;5438;1;1e+06;186,328680729192;18,3891136447223;18,6328680729192
"5034";432040;2013;15401;0,7;1e+06;42,8605746367284;4,54515940523343;4,28605746367284
"5035";432045;2013;2277;0,1;1e+06;39,4473053892216;4,3917435221783;3,94473053892216
"5036";432050;2013;6285;0,9;1e+06;151,907531717662;14,3198090692124;15,1907531717662
"5037";432055;2013;6166;0,4;1e+06;61,9882571234332;6,48718780408693;6,19882571234332
"5038";432057;2013;2153;0,3;1e+06;113,610654825619;13,934045517882;11,3610654825619
"5039";432060;2013;3915;0,4;1e+06;115,760806134655;10,2171136653895;11,5760806134655
"5040";432065;2013;2495;0,2;1e+06;87,2557217714672;8,01603206412826;8,72557217714672
"5041";432067;2013;10390;0,8;1e+06;74,1163891213164;7,69971126082772;7,41163891213164
"5042";432070;2013;14861;1,9;1e+06;119,206386370061;12,7851423188211;11,9206386370061
"5043";432080;2013;31150;5,6;1e+06;176,918671638923;17,9775280898876;17,6918671638923
"5044";432085;2013;4385;0,4;1e+06;92,2769898877089;9,12200684150513;9,22769898877089
"5045";432090;2013;20905;1,3;1e+06;57,7293776035267;6,21860798851949;5,77293776035267
"5046";432100;2013;10789;0,7;1e+06;62,1055192586338;6,48808972101214;6,21055192586338
"5047";432110;2013;17273;4,7;1e+06;291,420794537213;27,210096682684;29,1420794537213
"5048";432120;2013;56896;11,2;1e+06;192,045113612722;19,6850393700787;19,2045113612722
"5049";432130;2013;27039;2,4;1e+06;86,2328617821812;8,87606790191945;8,62328617821812
"5050";432132;2013;3078;0,9;1e+06;300,934690439646;29,2397660818713;30,0934690439646
"5051";432135;2013;5539;0,3;1e+06;49,6490790281152;5,41614009749052;4,96490790281152
"5052";432140;2013;14075;2,5;1e+06;182,491207726764;17,7619893428064;18,2491207726764
"5053";432143;2013;10467;1,5;1e+06;146,340826095433;14,3307537976498;14,6340826095433
"5054";432145;2013;29411;1,7;1e+06;52,8312730017292;5,78015028390738;5,28312730017291
"5055";432146;2013;2874;0,1;1e+06;32,9320346320346;3,4794711203897;3,29320346320346
"5056";432147;2013;6484;0,5;1e+06;76,7766582133035;7,71128932757557;7,67766582133035
"5057";432149;2013;3007;0,2;1e+06;53,8020082019194;6,6511473229132;5,38020082019194
"5058";432150;2013;36595;9,4;1e+06;254,884547104233;25,6865692034431;25,4884547104233
"5059";432160;2013;45079;16,8;1e+06;382,086562228547;37,2679074513632;38,2086562228547
"5060";432162;2013;2387;0;1e+06;0;0;0
"5061";432163;2013;2898;0,1;1e+06;20,3053571428571;3,45065562456867;2,03053571428571
"5062";432166;2013;10707;0,2;1e+06;17,2385100771085;1,86793686373401;1,72385100771085
"5063";432170;2013;25535;1,9;1e+06;68,6090067892104;7,44076757391815;6,86090067892104
"5064";432180;2013;24471;1,3;1e+06;50,712296087883;5,31241060847534;5,0712296087883
"5065";432183;2013;2953;0,2;1e+06;48,8898785425101;6,77277345072807;4,88898785425101
"5066";432185;2013;4487;0,6;1e+06;143,661374446214;13,3719634499666;14,3661374446214
"5067";432190;2013;24665;2,9;1e+06;119,243941051669;11,7575511858909;11,9243941051669
"5068";432195;2013;5962;1,6;1e+06;262,541867009872;26,8366320026837;26,2541867009872
"5069";432200;2013;27394;3,9;1e+06;139,551923847269;14,2366941666058;13,9551923847269
"5070";432210;2013;6024;0,6;1e+06;78,4851877237809;9,9601593625498;7,84851877237809
"5071";432215;2013;4565;0,9;1e+06;191,801402819678;19,7152245345016;19,1801402819678
"5072";432218;2013;1598;0,1;1e+06;72,2436974789916;6,25782227784731;7,22436974789916
"5073";432220;2013;23314;3,9;1e+06;165,596449180923;16,728146178262;16,5596449180923
"5074";432225;2013;4248;0;1e+06;0;0;0
"5075";432230;2013;8663;0,7;1e+06;68,9361299554568;8,08034168301974;6,89361299554568
"5076";432232;2013;3608;0;1e+06;0;0;0
"5077";432234;2013;2302;0;1e+06;0;0;0
"5078";432235;2013;1457;0;1e+06;0;0;0
"5079";432237;2013;2497;0,1;1e+06;53,5621621621622;4,0048057669203;5,35621621621622
"5080";432240;2013;129504;19;1e+06;147,070998940174;14,6713615023474;14,7070998940174
"5081";432250;2013;64252;12,5;1e+06;193,316826480735;19,4546473261533;19,3316826480735
"5082";432252;2013;3404;0,3;1e+06;80,0414261460102;8,81316098707403;8,00414261460102
"5083";432253;2013;11563;0,8;1e+06;62,4588040151999;6,9186197353628;6,24588040151999
"5084";432254;2013;5447;0,2;1e+06;31,6839485111663;3,67174591518267;3,16839485111663
"5085";432255;2013;2071;0;1e+06;0;0;0
"5086";432260;2013;69154;9,1;1e+06;125,474188322712;13,1590363536455;12,5474188322712
"5087";432270;2013;25338;1,3;1e+06;49,2304714295703;5,13063383061015;4,92304714295703
"5088";432280;2013;24252;2;1e+06;77,9890675796227;8,246742536698;7,79890675796227
"5089";432285;2013;1997;0;1e+06;0;0;0
"5090";432290;2013;5344;0,3;1e+06;39,7644016184372;5,61377245508982;3,97644016184372
"5091";432300;2013;250028;124,6;1e+06;490,625118888261;49,8344185451229;49,0625118888261
"5092";432310;2013;5305;2,1;1e+06;380,189770781579;39,5852968897267;38,0189770781579
"5093";432320;2013;3091;0,2;1e+06;67,6401927550681;6,47039792947266;6,76401927550681
"5094";432330;2013;3341;0,1;1e+06;34,3629807692308;2,99311583358276;3,43629807692308
"5095";432335;2013;2202;0;1e+06;0;0;0
"5096";432340;2013;4377;0,4;1e+06;75,1346509429238;9,13867946081791;7,51346509429238
"5097";432345;2013;4359;0,3;1e+06;69,7549358206821;6,88231245698555;6,97549358206821
"5098";432350;2013;2899;0,3;1e+06;83,7218009071634;10,3483959986202;8,37218009071634
"5099";432360;2013;1614;0;1e+06;0;0;0
"5100";432370;2013;2862;0,4;1e+06;107,874953478093;13,9762403913347;10,7874953478093
"5101";432375;2013;3510;0,2;1e+06;59,5001773049645;5,6980056980057;5,95001773049645
"5102";432377;2013;2925;0,1;1e+06;38,5779342723005;3,41880341880342;3,85779342723005
"5103";432380;2013;13689;2,7;1e+06;190,781776597071;19,723865877712;19,0781776597071
"5104";500020;2013;13938;5,5;1e+06;386,432725649863;39,460467785909;38,6432725649863
"5105";500025;2013;4883;1;1e+06;201,82588900049;20,4792135981978;20,182588900049
"5106";500060;2013;36686;16,9;1e+06;471,400911865944;46,0666194188519;47,1400911865944
"5107";500070;2013;24534;5,9;1e+06;239,899681442232;24,0482595581642;23,9899681442232
"5108";500080;2013;8758;1,4;1e+06;158,732814855311;15,9853847910482;15,8732814855311
"5109";500085;2013;9829;2,6;1e+06;252,387109800788;26,4523349272561;25,2387109800788
"5110";500090;2013;8545;3,8;1e+06;467,068436703852;44,4704505558806;46,7068436703852
"5111";500100;2013;23733;6;1e+06;240,522337944134;25,2812539501959;24,0522337944134
"5112";500110;2013;46830;9,3;1e+06;201,354819348461;19,859064702114;20,1354819348461
"5113";500124;2013;11014;4,4;1e+06;418,935332610633;39,9491556201199;41,8935332610633
"5114";500150;2013;6747;2,1;1e+06;297,001503674677;31,1249444197421;29,7001503674677
"5115";500190;2013;21142;3,8;1e+06;172,7256450026;17,9737016365528;17,2725645002599
"5116";500200;2013;11167;2,1;1e+06;185,637888450563;18,8054087937673;18,5637888450563
"5117";500210;2013;23888;5,4;1e+06;230,7724177025;22,6054922973878;23,07724177025
"5118";500215;2013;7979;1,1;1e+06;133,94156452471;13,7861887454568;13,394156452471
"5119";500220;2013;20597;4,1;1e+06;195,28690532917;19,9058115259504;19,528690532917
"5120";500230;2013;11943;2,6;1e+06;211,375702847079;21,7700745206397;21,1375702847079
"5121";500240;2013;27554;11,2;1e+06;418,193141688487;40,6474559047688;41,8193141688487
"5122";500260;2013;13770;3,2;1e+06;228,309591126105;23,2389251997095;22,8309591126106
"5123";500270;2013;832352;168,1;1e+06;190,785364963184;20,195782553535;19,0785364963184
"5124";500280;2013;5699;1,5;1e+06;266,193437531648;26,320407088963;26,6193437531648
"5125";500290;2013;21491;3,4;1e+06;149,819496953349;15,8205760550928;14,9819496953349
"5126";500295;2013;21257;4,6;1e+06;196,584938728057;21,6399303758762;19,6584938728057
"5127";500310;2013;5289;1;1e+06;187,436250626299;18,9071658158442;18,7436250626299
"5128";500315;2013;14607;13,8;1e+06;995,282287411101;94,4752515917026;99,5282287411101
"5129";500320;2013;107347;27,2;1e+06;249,553978610616;25,3383885902727;24,9553978610616
"5130";500325;2013;18835;3,5;1e+06;175,851744450372;18,5824263339527;17,5851744450372
"5131";500330;2013;32948;7,1;1e+06;204,005078111215;21,5491076848367;20,4005078111215
"5132";500345;2013;12524;2;1e+06;159,263074455015;15,9693388693708;15,9263074455015
"5133";500348;2013;10793;0,9;1e+06;85,7011657275624;8,33873807097193;8,57011657275624
"5134";500350;2013;5616;0,6;1e+06;109,614085091623;10,6837606837607;10,9614085091623
"5135";500370;2013;207498;71,5;1e+06;327,055853842903;34,4581634521778;32,7055853842903
"5136";500375;2013;12029;3,2;1e+06;259,301039551392;26,6023775874969;25,9301039551392
"5137";500380;2013;19260;3,1;1e+06;161,434014224927;16,0955347871236;16,1434014224927
"5138";500390;2013;2997;0,3;1e+06;86,1284430887182;10,01001001001;8,61284430887182
"5139";500400;2013;10025;0,8;1e+06;76,4845276787325;7,98004987531172;7,64845276787325
"5140";500410;2013;10287;2,3;1e+06;223,648826623575;22,3583163215709;22,3648826623575
"5141";500430;2013;15429;4,4;1e+06;282,409367684861;28,517726359453;28,2409367684862
"5142";500440;2013;7711;1,3;1e+06;161,917140892604;16,8590325509013;16,1917140892604
"5143";500450;2013;22231;3;1e+06;135,710317404346;13,4946696055058;13,5710317404346
"5144";500460;2013;19672;7,9;1e+06;405,594553434832;40,1586010573404;40,5594553434832
"5145";500470;2013;22832;4,5;1e+06;186,908795641132;19,7091800981079;18,6908795641132
"5146";500480;2013;8288;3,2;1e+06;473,247897517386;38,6100386100386;47,3247897517386
"5147";500490;2013;6696;1,1;1e+06;152,459704345285;16,4277180406213;15,2459704345285
"5148";500500;2013;25180;4,7;1e+06;185,803382830063;18,6656076250993;18,5803382830063
"5149";500510;2013;4051;0,1;1e+06;27,4207430340557;2,46852628980499;2,74207430340557
"5150";500515;2013;6241;2;1e+06;329,458473688295;32,0461464508893;32,9458473688295
"5151";500520;2013;21106;5,4;1e+06;247,235360537635;25,585141665877;24,7235360537635
"5152";500525;2013;6851;1,1;1e+06;171,830036026211;16,0560502116479;17,1830036026211
"5153";500540;2013;41099;13,7;1e+06;296,719551223391;33,334144383075;29,6719551223391
"5154";500560;2013;26670;6;1e+06;228,196837705119;22,4971878515186;22,8196837705119
"5155";500568;2013;17658;6,4;1e+06;354,908977726398;36,244195265602;35,4908977726398
"5156";500570;2013;49827;14,5;1e+06;274,772067416323;29,100688381801;27,4772067416323
"5157";500580;2013;14379;2,4;1e+06;166,276553821911;16,6910077195911;16,6276553821911
"5158";500600;2013;18503;5,1;1e+06;283,127441333371;27,5630978760201;28,3127441333371
"5159";500620;2013;49104;9,3;1e+06;182,783655261115;18,9393939393939;18,2783655261115
"5160";500625;2013;4581;0,9;1e+06;194,936756438388;19,6463654223969;19,4936756438388
"5161";500627;2013;4942;0,3;1e+06;74,8644865056399;6,07041683528936;7,48644865056399
"5162";500630;2013;41227;8,9;1e+06;206,816281556241;21,5877944065782;20,6816281556241
"5163";500635;2013;13123;7,7;1e+06;716,379795149399;58,6756077116513;71,6379795149399
"5164";500640;2013;7908;1,1;1e+06;134,108599051428;13,9099645928174;13,4108599051428
"5165";500660;2013;83747;44,2;1e+06;533,716991814691;52,7780099585657;53,3716991814691
"5166";500690;2013;16162;4,5;1e+06;284,615725410889;27,8430887266427;28,4615725410889
"5167";500710;2013;22429;5,2;1e+06;242,394713912573;23,1842703642606;24,2394713912573
"5168";500720;2013;33362;11,1;1e+06;321,103623847718;33,2713866075175;32,1103623847718
"5169";500730;2013;4989;1,3;1e+06;237,238074727689;26,0573261174584;23,7238074727689
"5170";500740;2013;19351;6,7;1e+06;343,946083500777;34,6235336675107;34,3946083500777
"5171";500750;2013;5156;0,7;1e+06;133,724932226195;13,5764158262219;13,3724932226195
"5172";500755;2013;7530;1,4;1e+06;185,458270342981;18,5922974767596;18,5458270342981
"5173";500769;2013;24035;4,8;1e+06;202,607181386629;19,9708758061161;20,2607181386629
"5174";500770;2013;10876;5,1;1e+06;474,6657726504;46,8922397940419;47,46657726504
"5175";500780;2013;6427;0,9;1e+06;135,928092323581;14,00342305897;13,5928092323581
"5176";500790;2013;48027;10,2;1e+06;213,815303755759;21,2380535948529;21,3815303755759
"5177";500793;2013;16543;2,9;1e+06;165,36322942016;17,530073142719;16,536322942016
"5178";500795;2013;10777;4,6;1e+06;494,214844468289;42,683492623179;49,4214844468289
"5179";500797;2013;3570;0,4;1e+06;113,815186132964;11,2044817927171;11,3815186132964
"5180";500800;2013;18942;3,1;1e+06;158,751697765998;16,3657480730651;15,8751697765998
"5181";500830;2013;109633;31,2;1e+06;270,897931106921;28,4585845502723;27,0897931106921
"5182";500840;2013;6013;0,4;1e+06;75,1830122562525;6,65225345085648;7,51830122562525
"5183";510010;2013;5431;0,5;1e+06;92,75152252965;9,20640765973117;9,275152252965
"5184";510020;2013;22549;3,8;1e+06;159,988440296556;16,8521885671205;15,9988440296556
"5185";510025;2013;49761;18,5;1e+06;357,831826366161;37,1777094511766;35,7831826366161
"5186";510030;2013;16818;5,4;1e+06;307,772646801506;32,108455226543;30,7772646801506
"5187";510035;2013;5809;0,3;1e+06;63,7158657716165;5,16440006885867;6,37158657716165
"5188";510040;2013;10909;3,2;1e+06;275,046751029808;29,3335777798148;27,5046751029808
"5189";510050;2013;10476;3,3;1e+06;309,932986768958;31,5005727376861;30,9932986768958
"5190";510060;2013;9070;3;1e+06;332,794866816071;33,0760749724366;33,2794866816071
"5191";510080;2013;9094;3;1e+06;339,760521665472;32,9887838135034;33,9760521665472
"5192";510100;2013;3133;0,2;1e+06;53,9433962264151;6,38365783593999;5,39433962264151
"5193";510120;2013;1024;0,4;1e+06;463,415368883968;39,0625;46,3415368883968
"5194";510125;2013;15803;2,2;1e+06;131,1092545553;13,9214073277226;13,11092545553
